0.0019043196777201979;0.019680514533578067;0.067431118081198491;0.20803865542864283;0.32797604785352907;0.43423292783501921
0.0012012857375963725;0.012641224835040932;0.044082406378682465;0.15099343729443332;0.24391318559708527;0.32744883705726913
0.00098735668186255079;0.0099531715871701096;0.035608124409693645;0.12726876326058256;0.20941272773376168;0.28341170744632072
0.00083003408092922871;0.0085780542243518009;0.03070598554945524;0.11219757779057866;0.18627999601379719;0.25348193097907723
0.00072871641573003115;0.0075739663460015118;0.026853513818922179;0.1001592374744094;0.1681896420090794;0.23038722433703132
0.00063824025259123687;0.0067159711905487862;0.024100132237328854;0.090780831587267991;0.15376273132511703;0.2113747621402895
0.00058937755318987778;0.0059414285330551065;0.021579890147608249;0.082553911495095209;0.14109026642960018;0.1950124842048031
0.00054661025502608597;0.0054010560665084919;0.019407452562364268;0.075524500703219796;0.13012384136028848;0.18050720040817772
0.00047957565137311011;0.0049469429252583701;0.017651789649578135;0.06912204661847246;0.11998194555466234;0.16746428652419407
0.0004402879635727391;0.0045187742690485574;0.016254051524352404;0.063574314214595237;0.11111361101899447;0.15553137330639286
0.00041915248031012089;0.0041322670925698175;0.014856723763955228;0.05848609884676003;0.10268738121808878;0.14444786761409315
0.00037864712587858465;0.0037559157030216811;0.013523017730660667;0.053596717356941735;0.094878700680813555;0.13413222914377157
0.00034795362172836353;0.0034154110589895955;0.012278207652858503;0.049261268864409506;0.087618238251538166;0.12435894492539593
0.00032935922321428537;0.0032068903881004463;0.011402588303607237;0.045238543637668487;0.080843166621822268;0.11508449347840018
0.00030165605611658401;0.0029118735692919878;0.010329449007886207;0.041211925128475282;0.074228990341476508;0.10618736679671094
0.00027375951070466865;0.0026632151348235278;0.0094344731856093895;0.037619559518632995;0.068032477275088876;0.097697525878883598
0.00024689998880263653;0.0023979645225163794;0.0084558857296618082;0.034053252972775415;0.061929311117987308;0.089477865864870429
0.00022701038303764838;0.0021961911899094251;0.0077169373167129867;0.030887806853365059;0.05632657804505041;0.08158104421299249
0.00020415014704093854;0.0019436795408538854;0.0069097275215672964;0.027663015819168052;0.050790391667149104;0.073983701059860088
0.00018679280037071664;0.0017568998302344178;0.0061781267706986056;0.024712474898610358;0.045617027628730926;0.066626477084311492
0.00016563500040702017;0.0015637146354738013;0.005488773651613839;0.021937481235311595;0.040552152269700527;0.059499026470503188
0.00015145005968401971;0.0013997204502630683;0.0048649888176916225;0.019215796491119038;0.035691398898538278;0.052639143935165354
0.00013352375117611711;0.0012174021123604487;0.004176084064957614;0.016595960935066593;0.031058220626451593;0.046023636409279242
0.00011181419100584791;0.0010370876215611354;0.0036121750616137541;0.014277329461618854;0.026688882743781072;0.039694935873938637
9.5472535872373951e-05;0.00087675272879917689;0.003061782263433462;0.011985649334133054;0.022528740782638893;0.033597371543273698
8.2552032394014275e-05;0.00073477498742745046;0.0025166358698589771;0.009841733437293311;0.018550722825817097;0.027751949082963457
6.511326939658601e-05;0.00059669730905655442;0.0020246446052985417;0.0078591408901045323;0.01480050491756703;0.022178290504620092
5.0151411297039004e-05;0.00044773044511227589;0.0015453666999309132;0.0059814023221765747;0.011246593904694627;0.01684176165731309
3.3923392680829111e-05;0.00031101851707393915;0.0010869854551717963;0.0041978096880385127;0.0078413471640787196;0.011708478735664019
1.9995388943154943e-05;0.00019456432487320764;0.00066496587329053385;0.0025169464962334245;0.004583539273835;0.0067485543665905352
6.1781026810715066e-06;6.3144509478490189e-05;0.0002417908022765463;0.00086890306008379718;0.0014102500640142319;0.0019024293428582394
0.0;0.0;0.0;0.0;0.0;0.0
#
0.0030549080592628427;0.031785683367599141;0.10056670043287813;0.26721916988313665;0.41780768414921426;0.54765979464045689
0.0020557462078738091;0.021275356580469508;0.071856645620130069;0.2054284954290313;0.32290339887738462;0.43097411304788619
